slug_5m,start_epoch_5m,opening_mid_up,opening_imbalance,opening_spread,entry_price_up,entry_price_down,winner,slug_4h,start_epoch_4h,end_epoch_4h,median_spread,median_imbalance,median_mid,spread_std,imbalance_std,total_depth,mid_distance_from_half,regime,side,entry_price,fee,cost,won,payout,pnl_per_token,total_pnl
btc-updown-5m-1771439100,1771439100,0.525,0.23537395796513794,0.010000000000000009,0.51,0.5,Up,btc-updown-4h-1771419600,1771419600,1771434000,0.06,0.0015499708067829303,0.41500000000000004,0.033463679363946015,0.3056347700890911,2206.15,0.08499999999999996,discovery,Up,0.51,0.00017676475330500002,0.510176764753305,True,1.0,0.489823235246695,4.89823235246695
btc-updown-5m-1771440000,1771440000,0.555,0.25058694995234665,0.010000000000000009,0.34,0.67,Down,btc-updown-4h-1771419600,1771419600,1771434000,0.06,0.0015499708067829303,0.41500000000000004,0.033463679363946015,0.3056347700890911,2206.15,0.08499999999999996,discovery,Up,0.34,9.502056432e-05,0.34009502056432,False,0.0,-0.34009502056432,-3.4009502056432
btc-updown-5m-1771441200,1771441200,0.53,0.21460240556604035,0.020000000000000018,0.53,0.48,Up,btc-updown-4h-1771419600,1771419600,1771434000,0.06,0.0015499708067829303,0.41500000000000004,0.033463679363946015,0.3056347700890911,2206.15,0.08499999999999996,discovery,Up,0.53,0.00018252245761499997,0.530182522457615,True,1.0,0.469817477542385,4.69817477542385
btc-updown-5m-1771441800,1771441800,0.535,0.16351752822341056,0.010000000000000009,0.55,0.46,Down,btc-updown-4h-1771419600,1771419600,1771434000,0.06,0.0015499708067829303,0.41500000000000004,0.033463679363946015,0.3056347700890911,2206.15,0.08499999999999996,discovery,Up,0.55,0.00018698470312500002,0.550186984703125,False,0.0,-0.550186984703125,-5.50186984703125
btc-updown-5m-1771446000,1771446000,0.505,0.2124612431714158,0.010000000000000009,0.48,0.53,Up,btc-updown-4h-1771419600,1771419600,1771434000,0.06,0.0015499708067829303,0.41500000000000004,0.033463679363946015,0.3056347700890911,2206.15,0.08499999999999996,discovery,Up,0.48,0.00016596762623999998,0.48016596762624,True,1.0,0.51983403237376,5.1983403237376
btc-updown-5m-1771448400,1771448400,0.505,-0.15551962848028475,0.010000000000000009,0.57,0.44,Down,btc-updown-4h-1771434000,1771434000,1771448400,0.05,0.00042203983143014443,0.23,0.029788642732736084,0.2639150924297339,1605.0,0.27,discovery,Down,0.44,0.00014826104832000006,0.44014826104832,True,1.0,0.55985173895168,5.5985173895167994
btc-updown-5m-1771448700,1771448700,0.545,0.19478067291425988,0.010000000000000009,0.52,0.49,Down,btc-updown-4h-1771434000,1771434000,1771448400,0.05,0.00042203983143014443,0.23,0.029788642732736084,0.2639150924297339,1605.0,0.27,discovery,Up,0.52,0.00017979826176,0.52017979826176,False,0.0,-0.52017979826176,-5.2017979826176
btc-updown-5m-1771450200,1771450200,0.505,-0.1718503206271336,0.010000000000000009,0.52,0.5,Up,btc-updown-4h-1771434000,1771434000,1771448400,0.05,0.00042203983143014443,0.23,0.029788642732736084,0.2639150924297339,1605.0,0.27,discovery,Down,0.5,0.0001734375,0.5001734375,False,0.0,-0.5001734375,-5.001734375
btc-updown-5m-1771451100,1771451100,0.51,-0.18107953047138944,0.020000000000000018,0.58,0.44,Up,btc-updown-4h-1771434000,1771434000,1771448400,0.05,0.00042203983143014443,0.23,0.029788642732736084,0.2639150924297339,1605.0,0.27,discovery,Down,0.44,0.00014826104832000006,0.44014826104832,False,0.0,-0.44014826104832,-4.4014826104832
btc-updown-5m-1771460700,1771460700,0.515,0.3258367186703225,0.010000000000000009,0.28,0.73,Down,btc-updown-4h-1771434000,1771434000,1771448400,0.05,0.00042203983143014443,0.23,0.029788642732736084,0.2639150924297339,1605.0,0.27,discovery,Up,0.28,6.315853824000001e-05,0.28006315853824004,False,0.0,-0.28006315853824004,-2.8006315853824004
btc-updown-5m-1771464000,1771464000,0.49,0.17561355117052138,0.020000000000000018,0.4,0.62,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Up,0.4,0.000127872,0.400127872,True,1.0,0.599872128,5.99872128
btc-updown-5m-1771464900,1771464900,0.45,0.16009799569213562,0.020000000000000018,0.52,0.5,Down,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Up,0.52,0.00017979826176,0.52017979826176,False,0.0,-0.52017979826176,-5.2017979826176
btc-updown-5m-1771465200,1771465200,0.5,-0.2693931850945382,0.020000000000000018,0.84,0.18,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Down,0.18,2.1763974240000005e-05,0.18002176397424,False,0.0,-0.18002176397424,-1.8002176397424
btc-updown-5m-1771465500,1771465500,0.46499999999999997,-0.21168199906446392,0.009999999999999953,0.53,0.48,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Down,0.48,0.00016596762623999998,0.48016596762624,False,0.0,-0.48016596762624,-4.8016596762624
btc-updown-5m-1771465800,1771465800,0.455,0.1664142245637143,0.010000000000000009,0.4,0.61,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Up,0.4,0.000127872,0.400127872,True,1.0,0.599872128,5.99872128
btc-updown-5m-1771466100,1771466100,0.495,-0.1668393763447035,0.010000000000000009,0.73,0.28,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Down,0.28,6.315853824000001e-05,0.28006315853824004,False,0.0,-0.28006315853824004,-2.8006315853824004
btc-updown-5m-1771467000,1771467000,0.53,0.20850585143591777,0.06000000000000005,0.54,0.47,Down,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Up,0.54,0.00018492257232000006,0.54018492257232,False,0.0,-0.54018492257232,-5.4018492257232
btc-updown-5m-1771467300,1771467300,0.54,-0.2212841651934949,0.040000000000000036,0.68,0.33,Down,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Down,0.33,8.9533262115e-05,0.33008953326211504,True,1.0,0.669910466737885,6.69910466737885
btc-updown-5m-1771468200,1771468200,0.45499999999999996,-0.17938545365334094,0.02999999999999997,0.4,0.61,Down,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Down,0.61,0.00019160714605500001,0.610191607146055,True,1.0,0.389808392853945,3.8980839285394495
btc-updown-5m-1771468500,1771468500,0.505,0.332198434587173,0.010000000000000009,0.27,0.75,Down,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Up,0.27,5.821434238500001e-05,0.27005821434238503,False,0.0,-0.27005821434238503,-2.7005821434238504
btc-updown-5m-1771468800,1771468800,0.56,0.373897477184918,0.019999999999999907,0.56,0.45,Down,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Up,0.56,0.00018869587968,0.56018869587968,False,0.0,-0.56018869587968,-5.6018869587968005
btc-updown-5m-1771469100,1771469100,0.555,0.32887251061616607,0.010000000000000009,0.58,0.44,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Up,0.58,0.00019101855024000001,0.5801910185502399,True,1.0,0.4198089814497601,4.198089814497601
btc-updown-5m-1771469700,1771469700,0.505,-0.15378304894055875,0.010000000000000009,0.56,0.45,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Down,0.45,0.00015298748437500003,0.450152987484375,False,0.0,-0.450152987484375,-4.50152987484375
btc-updown-5m-1771471200,1771471200,0.485,-0.2760890391716952,0.010000000000000009,0.54,0.48,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Down,0.48,0.00016596762623999998,0.48016596762624,False,0.0,-0.48016596762624,-4.8016596762624
btc-updown-5m-1771472400,1771472400,0.515,-0.17086633547388613,0.010000000000000009,0.53,0.49,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Down,0.49,0.00016983280219500004,0.490169832802195,False,0.0,-0.490169832802195,-4.90169832802195
btc-updown-5m-1771472700,1771472700,0.49,-0.2738047932182243,0.020000000000000018,0.5,0.52,Down,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Down,0.52,0.00017979826176,0.52017979826176,True,1.0,0.47982020173824,4.7982020173824
btc-updown-5m-1771473300,1771473300,0.505,0.1812775046493214,0.010000000000000009,0.52,0.49,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Up,0.52,0.00017979826176,0.52017979826176,True,1.0,0.47982020173824,4.7982020173824
btc-updown-5m-1771474200,1771474200,0.52,0.2515085200682402,0.040000000000000036,0.61,0.4,Up,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Up,0.61,0.00019160714605500001,0.610191607146055,True,1.0,0.389808392853945,3.8980839285394495
btc-updown-5m-1771474800,1771474800,0.515,0.7818411615481795,0.030000000000000027,0.38,0.63,Down,btc-updown-4h-1771448400,1771448400,1771462800,0.05999999999999994,-0.0006369608984311598,0.63,0.03168407887870504,0.267324238378818,838.18,0.13,discovery,Up,0.38,0.00011706502224000001,0.38011706502224,False,0.0,-0.38011706502224,-3.8011706502224003
btc-updown-5m-1771478400,1771478400,0.485,-0.18623650653244309,0.010000000000000009,0.29,0.72,Down,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Down,0.72,0.00016240766976000003,0.7201624076697599,True,1.0,0.2798375923302401,2.798375923302401
btc-updown-5m-1771478700,1771478700,0.545,0.2383808981417031,0.030000000000000027,0.54,0.47,Up,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Up,0.54,0.00018492257232000006,0.54018492257232,True,1.0,0.45981507742768,4.5981507742768
btc-updown-5m-1771481400,1771481400,0.46499999999999997,-0.20002341783267963,0.009999999999999953,0.61,0.4,Up,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Down,0.4,0.000127872,0.400127872,False,0.0,-0.400127872,-4.00127872
btc-updown-5m-1771483500,1771483500,0.51,-0.2985005038427409,0.020000000000000018,0.59,0.42,Up,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Down,0.42,0.00013832377776000002,0.42013832377776,False,0.0,-0.42013832377776,-4.2013832377776
btc-updown-5m-1771484100,1771484100,0.535,-0.15254471376286177,0.010000000000000009,0.48,0.54,Down,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Down,0.54,0.00018492257232000006,0.54018492257232,True,1.0,0.45981507742768,4.5981507742768
btc-updown-5m-1771485000,1771485000,0.535,0.4172194761998347,0.010000000000000009,0.63,0.38,Up,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Up,0.63,0.000189984460365,0.630189984460365,True,1.0,0.369810015539635,3.69810015539635
btc-updown-5m-1771486500,1771486500,0.45999999999999996,-0.15480456938066967,0.019999999999999962,0.75,0.26,Down,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Down,0.26,5.341662768000001e-05,0.26005341662768,True,1.0,0.73994658337232,7.3994658337232
btc-updown-5m-1771486800,1771486800,0.505,0.15877629348089362,0.010000000000000009,0.34,0.67,Up,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Up,0.34,9.502056432e-05,0.34009502056432,True,1.0,0.6599049794356799,6.5990497943568
btc-updown-5m-1771488000,1771488000,0.495,0.15469821068064754,0.010000000000000009,0.31,0.71,Down,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Up,0.31,7.871839780499999e-05,0.310078718397805,False,0.0,-0.310078718397805,-3.10078718397805
btc-updown-5m-1771488900,1771488900,0.54,0.2454434669679153,0.020000000000000018,0.5,0.51,Up,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Up,0.5,0.0001734375,0.5001734375,True,1.0,0.4998265625,4.998265625
btc-updown-5m-1771489500,1771489500,0.55,0.20405833002719104,0.05999999999999994,0.51,0.5,Down,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Up,0.51,0.00017676475330500002,0.510176764753305,False,0.0,-0.510176764753305,-5.10176764753305
btc-updown-5m-1771489800,1771489800,0.525,-0.18444886444440936,0.010000000000000009,0.57,0.44,Down,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Down,0.44,0.00014826104832000006,0.44014826104832,True,1.0,0.55985173895168,5.5985173895167994
btc-updown-5m-1771490100,1771490100,0.55,0.1568049277901285,0.020000000000000018,0.6,0.42,Up,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Up,0.6,0.000191808,0.6001918079999999,True,1.0,0.39980819200000006,3.9980819200000006
btc-updown-5m-1771490400,1771490400,0.515,0.25182220595087534,0.010000000000000009,0.48,0.53,Down,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Up,0.48,0.00016596762623999998,0.48016596762624,False,0.0,-0.48016596762624,-4.8016596762624
btc-updown-5m-1771490700,1771490700,0.525,0.21234197368201835,0.010000000000000009,0.34,0.68,Down,btc-updown-4h-1771462800,1771462800,1771477200,0.04999999999999993,-0.1545832528923441,0.8200000000000001,0.07231610730527363,0.2978594311947589,746.97,0.32000000000000006,discovery,Up,0.34,9.502056432e-05,0.34009502056432,False,0.0,-0.34009502056432,-3.4009502056432
btc-updown-5m-1771492200,1771492200,0.495,-0.3324537697103824,0.010000000000000009,0.64,0.38,Up,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Down,0.38,0.00011706502224000001,0.38011706502224,False,0.0,-0.38011706502224,-3.8011706502224003
btc-updown-5m-1771493400,1771493400,0.485,0.1534132631089476,0.010000000000000009,0.44,0.58,Up,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Up,0.44,0.00014826104832000006,0.44014826104832,True,1.0,0.55985173895168,5.5985173895167994
btc-updown-5m-1771493700,1771493700,0.495,0.2967413441955193,0.010000000000000009,0.4,0.62,Down,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Up,0.4,0.000127872,0.400127872,False,0.0,-0.400127872,-4.00127872
btc-updown-5m-1771494000,1771494000,0.545,0.36494182931076635,0.030000000000000027,0.48,0.53,Up,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Up,0.48,0.00016596762623999998,0.48016596762624,True,1.0,0.51983403237376,5.1983403237376
btc-updown-5m-1771494300,1771494300,0.495,0.20729585319869132,0.010000000000000009,0.46,0.56,Down,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Up,0.46,0.00015752663568000005,0.46015752663568005,False,0.0,-0.46015752663568005,-4.6015752663568
btc-updown-5m-1771494600,1771494600,0.5700000000000001,-0.18438077887585952,0.019999999999999907,0.8,0.21,Up,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Down,0.21,3.2077835055e-05,0.21003207783505498,False,0.0,-0.21003207783505498,-2.1003207783505498
btc-updown-5m-1771496700,1771496700,0.505,-0.16000766765834068,0.010000000000000009,0.58,0.43,Up,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Down,0.43,0.00014336662486500002,0.430143366624865,False,0.0,-0.430143366624865,-4.30143366624865
btc-updown-5m-1771498500,1771498500,0.535,0.1581752697578602,0.010000000000000009,0.59,0.42,Up,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Up,0.59,0.000191609364945,0.590191609364945,True,1.0,0.40980839063505503,4.09808390635055
btc-updown-5m-1771500900,1771500900,0.5,0.3030593920306514,0.020000000000000018,0.13,0.89,Down,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Up,0.13,9.229146615000001e-06,0.130009229146615,False,0.0,-0.130009229146615,-1.3000922914661501
btc-updown-5m-1771501500,1771501500,0.535,0.17147336246836162,0.010000000000000009,0.45,0.57,Up,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Up,0.45,0.00015298748437500003,0.450152987484375,True,1.0,0.549847012515625,5.498470125156249
btc-updown-5m-1771501800,1771501800,0.515,0.3300131072471352,0.010000000000000009,0.16,0.87,Down,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Up,0.16,1.6040263679999997e-05,0.16001604026368,False,0.0,-0.16001604026368,-1.6001604026368
btc-updown-5m-1771504500,1771504500,0.495,-0.21144890317652115,0.010000000000000009,0.52,0.5,Down,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Down,0.5,0.0001734375,0.5001734375,True,1.0,0.4998265625,4.998265625
btc-updown-5m-1771504800,1771504800,0.51,0.22126996081603117,0.020000000000000018,0.57,0.45,Down,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Up,0.57,0.00019004413063500002,0.5701900441306349,False,0.0,-0.5701900441306349,-5.701900441306349
btc-updown-5m-1771505700,1771505700,0.525,0.18864256779636215,0.030000000000000027,0.45,0.57,Down,btc-updown-4h-1771477200,1771477200,1771491600,0.039999999999999925,-0.02587461231172926,0.815,0.02008360801989008,0.3011651149266628,735.81,0.31499999999999995,discovery,Up,0.45,0.00015298748437500003,0.450152987484375,False,0.0,-0.450152987484375,-4.50152987484375
btc-updown-5m-1771506000,1771506000,0.595,0.280930351481284,0.050000000000000044,0.46,0.55,Down,btc-updown-4h-1771491600,1771491600,1771506000,0.07,0.033354366296388716,0.38,0.04220715081788663,0.2408665369676251,1440.0,0.12,discovery,Up,0.46,0.00015752663568000005,0.46015752663568005,False,0.0,-0.46015752663568005,-4.6015752663568
btc-updown-5m-1771506300,1771506300,0.5700000000000001,0.23969271229842895,0.019999999999999907,0.25,0.77,Down,btc-updown-4h-1771491600,1771491600,1771506000,0.07,0.033354366296388716,0.38,0.04220715081788663,0.2408665369676251,1440.0,0.12,discovery,Up,0.25,4.8779296875e-05,0.250048779296875,False,0.0,-0.250048779296875,-2.5004877929687503
btc-updown-5m-1771513200,1771513200,0.495,-0.16015182896403743,0.010000000000000009,0.5,0.51,Up,btc-updown-4h-1771491600,1771491600,1771506000,0.07,0.033354366296388716,0.38,0.04220715081788663,0.2408665369676251,1440.0,0.12,discovery,Down,0.51,0.00017676475330500002,0.510176764753305,False,0.0,-0.510176764753305,-5.10176764753305
btc-updown-5m-1771519800,1771519800,0.645,0.3719478632290451,0.050000000000000044,0.52,0.5,Up,btc-updown-4h-1771491600,1771491600,1771506000,0.07,0.033354366296388716,0.38,0.04220715081788663,0.2408665369676251,1440.0,0.12,discovery,Up,0.52,0.00017979826176,0.52017979826176,True,1.0,0.47982020173824,4.7982020173824
btc-updown-5m-1771522500,1771522500,0.555,0.3244591825561934,0.010000000000000009,0.57,0.45,Down,btc-updown-4h-1771506000,1771506000,1771520400,0.04999999999999999,0.006772172527432775,0.375,0.03185705909715525,0.27272621460111485,1507.76,0.125,discovery,Up,0.57,0.00019004413063500002,0.5701900441306349,False,0.0,-0.5701900441306349,-5.701900441306349
btc-updown-5m-1771523400,1771523400,0.525,-0.16108914536344865,0.010000000000000009,0.63,0.38,Down,btc-updown-4h-1771506000,1771506000,1771520400,0.04999999999999999,0.006772172527432775,0.375,0.03185705909715525,0.27272621460111485,1507.76,0.125,discovery,Down,0.38,0.00011706502224000001,0.38011706502224,True,1.0,0.6198829349777599,6.198829349777599
btc-updown-5m-1771526100,1771526100,0.495,-0.15280959497128951,0.010000000000000009,0.82,0.2,Up,btc-updown-4h-1771506000,1771506000,1771520400,0.04999999999999999,0.006772172527432775,0.375,0.03185705909715525,0.27272621460111485,1507.76,0.125,discovery,Down,0.2,2.8416000000000014e-05,0.20002841600000001,False,0.0,-0.20002841600000001,-2.00028416
btc-updown-5m-1771527300,1771527300,0.395,-0.20032709464612214,0.010000000000000009,0.44,0.57,Down,btc-updown-4h-1771506000,1771506000,1771520400,0.04999999999999999,0.006772172527432775,0.375,0.03185705909715525,0.27272621460111485,1507.76,0.125,discovery,Down,0.57,0.00019004413063500002,0.5701900441306349,True,1.0,0.4298099558693651,4.298099558693651
btc-updown-5m-1771527600,1771527600,0.495,-0.1762120843889723,0.010000000000000009,0.37,0.65,Up,btc-updown-4h-1771506000,1771506000,1771520400,0.04999999999999999,0.006772172527432775,0.375,0.03185705909715525,0.27272621460111485,1507.76,0.125,discovery,Down,0.65,0.00018671067187499998,0.6501867106718751,False,0.0,-0.6501867106718751,-6.50186710671875
btc-updown-5m-1771530000,1771530000,0.56,0.17548310962497415,0.019999999999999907,0.44,0.57,Up,btc-updown-4h-1771506000,1771506000,1771520400,0.04999999999999999,0.006772172527432775,0.375,0.03185705909715525,0.27272621460111485,1507.76,0.125,discovery,Up,0.44,0.00014826104832000006,0.44014826104832,True,1.0,0.55985173895168,5.5985173895167994
btc-updown-5m-1771534500,1771534500,0.46499999999999997,0.22823148198425902,0.009999999999999953,0.38,0.64,Down,btc-updown-4h-1771506000,1771506000,1771520400,0.04999999999999999,0.006772172527432775,0.375,0.03185705909715525,0.27272621460111485,1507.76,0.125,discovery,Up,0.38,0.00011706502224000001,0.38011706502224,False,0.0,-0.38011706502224,-3.8011706502224003
btc-updown-5m-1771535100,1771535100,0.505,0.15437844080745416,0.010000000000000009,0.54,0.49,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.54,0.00018492257232000006,0.54018492257232,False,0.0,-0.54018492257232,-5.4018492257232
btc-updown-5m-1771535400,1771535400,0.505,-0.1843676638070577,0.010000000000000009,0.46,0.55,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.55,0.00018698470312500002,0.550186984703125,True,1.0,0.449813015296875,4.49813015296875
btc-updown-5m-1771536300,1771536300,0.495,-0.18554117469639048,0.010000000000000009,0.6,0.42,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.42,0.00013832377776000002,0.42013832377776,False,0.0,-0.42013832377776,-4.2013832377776
btc-updown-5m-1771536900,1771536900,0.515,0.18580576872188406,0.010000000000000009,0.57,0.44,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.57,0.00019004413063500002,0.5701900441306349,False,0.0,-0.5701900441306349,-5.701900441306349
btc-updown-5m-1771537500,1771537500,0.525,0.2814084277447225,0.030000000000000027,0.62,0.39,Up,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.62,0.00019100082576,0.62019100082576,True,1.0,0.37980899917424005,3.7980899917424003
btc-updown-5m-1771537800,1771537800,0.505,-0.15659279405260937,0.010000000000000009,0.45,0.57,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Down,0.57,0.00019004413063500002,0.5701900441306349,True,1.0,0.4298099558693651,4.298099558693651
btc-updown-5m-1771538100,1771538100,0.54,0.32739715803444247,0.020000000000000018,0.53,0.49,Down,btc-updown-4h-1771520400,1771520400,1771534800,0.030000000000000027,0.00508583329827069,0.815,0.028609135170254194,0.2559015648710912,1447.0,0.31499999999999995,discovery,Up,0.53,0.00018252245761499997,0.530182522457615,False,0.0,-0.530182522457615,-5.30182522457615
